Sale_ID,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Sale_Date
SALE000327,CUST0327,P005,Blender,Home Appliance,4,474.84,0.23,7/23/2024
SALE000328,CUST0328,P004,T-shirt,Apparel,1,201.18,0.01,3/6/2025
SALE000329,CUST0329,P005,Blender,Home Appliance,1,302.31,0.11,9/1/2024
SALE000330,CUST0330,P002,Shoes,Footwear,1,92.78,0.03,5/7/2024
SALE000331,CUST0331,P005,Blender,Home Appliance,3,140.21,0.11,7/21/2023
SALE000332,CUST0332,P005,Blender,Home Appliance,3,236.06,0.05,10/5/2023
SALE000333,CUST0333,P005,Blender,Home Appliance,4,142.79,0.11,10/11/2023
SALE000334,CUST0334,P004,T-shirt,Apparel,1,444.45,0.13,4/4/2024
SALE000335,CUST0335,P002,Shoes,Footwear,3,121.23,0.09,12/3/2023
SALE000336,CUST0336,P004,T-shirt,Apparel,3,255.05,0.2,2/6/2025
SALE000337,CUST0337,P003,Notebook,Stationery,4,322.56,0.28,2/7/2025
SALE000338,CUST0338,P003,Notebook,Stationery,2,361.34,0.12,4/30/2023
SALE000339,CUST0339,P003,Notebook,Stationery,1,222.38,0.06,3/3/2024
SALE000340,CUST0340,P002,Shoes,Footwear,3,441.09,0.08,3/28/2025
SALE000341,CUST0341,P002,Shoes,Footwear,4,305.74,0.26,6/24/2023
SALE000342,CUST0342,P001,Smartphone,Electronics,4,247.78,0.17,3/8/2025
SALE000343,CUST0343,P004,T-shirt,Apparel,4,80.26,0.14,5/5/2024
SALE000344,CUST0344,P001,Smartphone,Electronics,3,259.11,0.04,11/16/2024
SALE000345,CUST0345,P005,Blender,Home Appliance,1,419.33,0.13,7/30/2023
SALE000346,CUST0346,P003,Notebook,Stationery,2,326.54,0.08,2/6/2025
SALE000347,CUST0347,P001,Smartphone,Electronics,1,424.47,0.28,5/11/2024
SALE000348,CUST0348,P004,T-shirt,Apparel,4,272.31,0.27,9/7/2023
SALE000349,CUST0349,P005,Blender,Home Appliance,4,103.31,0.03,11/19/2023
SALE000350,CUST0350,P002,Shoes,Footwear,2,56.14,0.15,2/10/2025
SALE000351,CUST0351,P005,Blender,Home Appliance,1,186.45,0.07,3/22/2024
SALE000352,CUST0352,P005,Blender,Home Appliance,4,364.1,0.12,3/29/2025
SALE000353,CUST0353,P004,T-shirt,Apparel,4,405.62,0.26,8/14/2023
SALE000354,CUST0354,P002,Shoes,Footwear,1,183.09,0.16,11/11/2023
SALE000355,CUST0355,P005,Blender,Home Appliance,4,273.04,0.1,6/6/2024
SALE000356,CUST0356,P004,T-shirt,Apparel,1,239.5,0.06,5/1/2023
SALE000357,CUST0357,P003,Notebook,Stationery,4,234.74,0.24,5/17/2023
SALE000358,CUST0358,P001,Smartphone,Electronics,1,154.11,0.19,5/28/2024
SALE000359,CUST0359,P001,Smartphone,Electronics,2,111.37,0.14,2/28/2025
SALE000360,CUST0360,P004,T-shirt,Apparel,4,138.51,0.07,10/17/2024
SALE000361,CUST0361,P004,T-shirt,Apparel,2,74.9,0.1,4/19/2023
SALE000362,CUST0362,P002,Shoes,Footwear,4,139.16,0.29,6/26/2024
SALE000363,CUST0363,P003,Notebook,Stationery,4,54.14,0.16,10/19/2024
SALE000364,CUST0364,P004,T-shirt,Apparel,3,332.27,0.12,12/12/2023
SALE000365,CUST0365,P004,T-shirt,Apparel,1,192.37,0.16,9/27/2023
SALE000366,CUST0366,P002,Shoes,Footwear,2,487.92,0.23,9/16/2023
SALE000367,CUST0367,P005,Blender,Home Appliance,2,137.17,0.1,5/18/2023
SALE000368,CUST0368,P001,Smartphone,Electronics,2,205.62,0.05,3/9/2025
SALE000369,CUST0369,P002,Shoes,Footwear,1,211.03,0.18,5/13/2024
SALE000370,CUST0370,P002,Shoes,Footwear,3,53.8,0.2,1/11/2024
SALE000371,CUST0371,P001,Smartphone,Electronics,2,427.64,0.21,10/11/2023
SALE000372,CUST0372,P003,Notebook,Stationery,1,64.4,0.26,11/29/2024
SALE000373,CUST0373,P002,Shoes,Footwear,4,473.08,0.11,5/11/2024
SALE000374,CUST0374,P001,Smartphone,Electronics,2,451.43,0.02,8/30/2024
SALE000375,CUST0375,P002,Shoes,Footwear,2,290.98,0.29,7/5/2023
SALE000376,CUST0376,P001,Smartphone,Electronics,3,294.62,0.13,4/23/2024
SALE000377,CUST0377,P005,Blender,Home Appliance,2,344.2,0.19,12/31/2024
SALE000378,CUST0378,P002,Shoes,Footwear,2,224.17,0.2,3/3/2024
SALE000379,CUST0379,P005,Blender,Home Appliance,4,341.25,0.16,1/6/2024
SALE000380,CUST0380,P002,Shoes,Footwear,1,70.15,0.06,4/22/2023
SALE000381,CUST0381,P002,Shoes,Footwear,1,74.32,0.23,10/28/2023
SALE000382,CUST0382,P001,Smartphone,Electronics,3,255.75,0.24,2/25/2024
SALE000383,CUST0383,P001,Smartphone,Electronics,4,297.33,0.17,4/18/2024
SALE000384,CUST0384,P001,Smartphone,Electronics,1,449.52,0.15,10/29/2024
SALE000385,CUST0385,P001,Smartphone,Electronics,4,97.1,0.03,6/18/2023
SALE000386,CUST0386,P005,Blender,Home Appliance,1,420.19,0.03,2/21/2025
SALE000387,CUST0387,P003,Notebook,Stationery,4,144.52,0.1,10/12/2023
SALE000388,CUST0388,P001,Smartphone,Electronics,3,227.34,0.09,5/8/2024
SALE000389,CUST0389,P004,T-shirt,Apparel,2,192.47,0.29,2/6/2024
SALE000390,CUST0390,P003,Notebook,Stationery,3,230.07,0.24,3/14/2025
SALE000391,CUST0391,P003,Notebook,Stationery,1,117.72,0.2,7/30/2024
SALE000392,CUST0392,P005,Blender,Home Appliance,3,276.61,0.16,12/17/2024
SALE000393,CUST0393,P005,Blender,Home Appliance,2,410.74,0.05,1/24/2025
SALE000394,CUST0394,P003,Notebook,Stationery,3,248.69,0.29,6/4/2024
SALE000395,CUST0395,P003,Notebook,Stationery,1,270.78,0.11,5/19/2023
SALE000396,CUST0396,P005,Blender,Home Appliance,1,431.95,0.03,10/30/2023
SALE000397,CUST0397,P004,T-shirt,Apparel,3,367.73,0.15,10/4/2023
SALE000398,CUST0398,P003,Notebook,Stationery,2,270.7,0.26,7/31/2024
SALE000399,CUST0399,P003,Notebook,Stationery,3,165.96,0.27,8/28/2024
SALE000400,CUST0400,P002,Shoes,Footwear,2,448.22,0,12/1/2023
SALE000401,CUST0401,P003,Notebook,Stationery,4,309.66,0.27,2/16/2025
SALE000402,CUST0402,P003,Notebook,Stationery,2,149.52,0.08,6/7/2023
SALE000403,CUST0403,P002,Shoes,Footwear,4,171.1,0.01,9/8/2023
SALE000404,CUST0404,P005,Blender,Home Appliance,3,411.41,0.25,5/8/2024
SALE000405,CUST0405,P004,T-shirt,Apparel,2,69.87,0.26,4/10/2025
SALE000406,CUST0406,P001,Smartphone,Electronics,4,496.44,0.18,9/24/2024
SALE000407,CUST0407,P003,Notebook,Stationery,4,108.66,0.17,10/27/2024
SALE000408,CUST0408,P001,Smartphone,Electronics,4,408.23,0.24,11/25/2023
SALE000409,CUST0409,P003,Notebook,Stationery,1,227.65,0.24,3/1/2024
SALE000410,CUST0410,P002,Shoes,Footwear,3,271.5,0.27,1/4/2025
SALE000411,CUST0411,P004,T-shirt,Apparel,4,446.29,0.17,7/13/2023
SALE000412,CUST0412,P005,Blender,Home Appliance,2,235.81,0.29,12/2/2023
SALE000413,CUST0413,P004,T-shirt,Apparel,4,291.87,0.3,5/8/2023
SALE000414,CUST0414,P003,Notebook,Stationery,1,72.18,0.03,2/12/2025
SALE000415,CUST0415,P003,Notebook,Stationery,3,51.06,0.25,11/22/2024
SALE000416,CUST0416,P004,T-shirt,Apparel,1,160.16,0.15,3/29/2024
SALE000417,CUST0417,P005,Blender,Home Appliance,1,356.26,0.12,9/21/2024
SALE000418,CUST0418,P002,Shoes,Footwear,1,104.57,0.18,4/21/2024
SALE000419,CUST0419,P003,Notebook,Stationery,2,101.19,0.02,5/18/2024
SALE000420,CUST0420,P001,Smartphone,Electronics,3,234.93,0.15,10/27/2023
SALE000421,CUST0421,P004,T-shirt,Apparel,3,341.53,0.26,9/24/2024
SALE000422,CUST0422,P005,Blender,Home Appliance,2,370.43,0.06,10/6/2024
SALE000423,CUST0423,P005,Blender,Home Appliance,3,130.3,0.13,8/4/2024
SALE000424,CUST0424,P002,Shoes,Footwear,1,85.81,0.28,2/4/2024
SALE000425,CUST0425,P005,Blender,Home Appliance,3,473.18,0.13,11/12/2024
SALE000426,CUST0426,P004,T-shirt,Apparel,2,167.3,0.11,3/22/2024
SALE000427,CUST0427,P001,Smartphone,Electronics,1,434.01,0.13,2/3/2025
SALE000428,CUST0428,P002,Shoes,Footwear,2,438.57,0.16,10/10/2023
SALE000429,CUST0429,P003,Notebook,Stationery,4,397.64,0.19,7/20/2023
SALE000430,CUST0430,P003,Notebook,Stationery,1,125.98,0.24,12/23/2024
SALE000431,CUST0431,P004,T-shirt,Apparel,1,419.81,0.14,4/11/2025
SALE000432,CUST0432,P004,T-shirt,Apparel,3,396.16,0.25,10/24/2024
SALE000433,CUST0433,P005,Blender,Home Appliance,1,318.53,0.16,5/31/2024
SALE000434,CUST0434,P004,T-shirt,Apparel,2,201.74,0.1,6/12/2024
SALE000435,CUST0435,P002,Shoes,Footwear,3,168.13,0.2,5/2/2023
SALE000436,CUST0436,P002,Shoes,Footwear,4,104.85,0.22,3/13/2025
SALE000437,CUST0437,P005,Blender,Home Appliance,2,279.39,0.17,10/29/2024
SALE000438,CUST0438,P005,Blender,Home Appliance,4,313.37,0.02,10/4/2024
SALE000439,CUST0439,P003,Notebook,Stationery,4,211.7,0.05,7/9/2023
SALE000440,CUST0440,P005,Blender,Home Appliance,4,263.91,0.09,7/3/2023
SALE000441,CUST0441,P004,T-shirt,Apparel,1,213.58,0.08,7/25/2024
SALE000442,CUST0442,P003,Notebook,Stationery,2,338.45,0.2,12/29/2024
SALE000443,CUST0443,P001,Smartphone,Electronics,2,455.57,0.01,5/7/2023
SALE000444,CUST0444,P004,T-shirt,Apparel,1,123.76,0.23,10/25/2024
SALE000445,CUST0445,P005,Blender,Home Appliance,3,221.63,0.08,10/18/2024
SALE000446,CUST0446,P002,Shoes,Footwear,4,113.39,0.09,6/21/2024
SALE000447,CUST0447,P003,Notebook,Stationery,2,331.22,0.16,3/14/2024
SALE000448,CUST0448,P004,T-shirt,Apparel,1,377.99,0.06,2/1/2024
SALE000449,CUST0449,P001,Smartphone,Electronics,4,469.36,0.27,10/27/2023
SALE000450,CUST0450,P001,Smartphone,Electronics,3,175.49,0.03,1/23/2025
SALE000451,CUST0451,P005,Blender,Home Appliance,3,477.6,0.13,3/1/2024
SALE000452,CUST0452,P005,Blender,Home Appliance,4,78.47,0.25,6/18/2023
SALE000453,CUST0453,P005,Blender,Home Appliance,3,321.36,0.18,10/6/2024
SALE000454,CUST0454,P001,Smartphone,Electronics,2,75.71,0.09,6/3/2024
SALE000455,CUST0455,P004,T-shirt,Apparel,2,452.2,0.13,12/16/2023
SALE000456,CUST0456,P002,Shoes,Footwear,2,288.41,0.21,10/16/2023
SALE000457,CUST0457,P003,Notebook,Stationery,3,351.21,0.29,11/15/2023
SALE000458,CUST0458,P004,T-shirt,Apparel,2,424.21,0.27,6/1/2024
SALE000459,CUST0459,P005,Blender,Home Appliance,1,117.64,0.1,10/13/2024
SALE000460,CUST0460,P003,Notebook,Stationery,2,67.37,0.3,11/30/2024
SALE000461,CUST0461,P004,T-shirt,Apparel,2,445.5,0,6/3/2023
SALE000462,CUST0462,P004,T-shirt,Apparel,3,191.72,0.01,1/14/2025
SALE000463,CUST0463,P002,Shoes,Footwear,2,108.04,0.25,8/9/2024
SALE000464,CUST0464,P005,Blender,Home Appliance,4,260.81,0.06,3/9/2024
SALE000465,CUST0465,P002,Shoes,Footwear,1,319.24,0.02,10/2/2023
SALE000466,CUST0466,P004,T-shirt,Apparel,3,63.94,0.07,11/21/2024
SALE000467,CUST0467,P005,Blender,Home Appliance,1,173.7,0.13,9/13/2023
SALE000468,CUST0468,P003,Notebook,Stationery,4,64.76,0.22,4/10/2025
SALE000469,CUST0469,P002,Shoes,Footwear,3,239.15,0.19,5/26/2024
SALE000470,CUST0470,P004,T-shirt,Apparel,3,452.8,0.07,10/20/2023
SALE000471,CUST0471,P005,Blender,Home Appliance,2,492.19,0.15,1/13/2025
SALE000472,CUST0472,P003,Notebook,Stationery,1,336.67,0.28,12/2/2024
SALE000473,CUST0473,P001,Smartphone,Electronics,4,122.74,0.24,8/8/2024
SALE000474,CUST0474,P004,T-shirt,Apparel,4,457.63,0.1,6/26/2024
SALE000475,CUST0475,P005,Blender,Home Appliance,3,282.31,0.29,12/8/2024
SALE000476,CUST0476,P004,T-shirt,Apparel,2,119.19,0.21,5/16/2023
SALE000477,CUST0477,P002,Shoes,Footwear,3,464.78,0.02,11/23/2023
SALE000478,CUST0478,P004,T-shirt,Apparel,3,390.86,0.01,4/23/2024
SALE000479,CUST0479,P004,T-shirt,Apparel,3,379.27,0.05,2/10/2024
SALE000480,CUST0480,P005,Blender,Home Appliance,3,369.13,0.22,2/29/2024
SALE000481,CUST0481,P005,Blender,Home Appliance,4,140.15,0.06,6/6/2024
SALE000482,CUST0482,P001,Smartphone,Electronics,4,144.95,0.15,11/16/2024
SALE000483,CUST0483,P001,Smartphone,Electronics,3,359.73,0.03,12/16/2024
SALE000484,CUST0484,P001,Smartphone,Electronics,3,148.88,0.28,9/5/2023
SALE000485,CUST0485,P002,Shoes,Footwear,2,247.4,0.1,2/3/2024
SALE000486,CUST0486,P004,T-shirt,Apparel,3,401.9,0.27,3/13/2024
SALE000487,CUST0487,P001,Smartphone,Electronics,4,402.78,0.28,11/9/2024
SALE000488,CUST0488,P005,Blender,Home Appliance,1,253.97,0,2/4/2024
SALE000489,CUST0489,P001,Smartphone,Electronics,4,406.49,0.14,5/1/2023
SALE000490,CUST0490,P005,Blender,Home Appliance,2,427.38,0.01,1/24/2024
SALE000491,CUST0491,P003,Notebook,Stationery,4,344.65,0.27,4/25/2023
SALE000492,CUST0492,P002,Shoes,Footwear,1,152.79,0.16,5/9/2023
SALE000493,CUST0493,P001,Smartphone,Electronics,3,173.31,0.02,1/5/2024
SALE000494,CUST0494,P002,Shoes,Footwear,1,191.68,0.03,2/20/2024
SALE000495,CUST0495,P005,Blender,Home Appliance,3,102.56,0.12,12/28/2023
SALE000496,CUST0496,P004,T-shirt,Apparel,3,172.92,0.28,3/31/2024
SALE000497,CUST0497,P002,Shoes,Footwear,4,144.28,0.21,1/12/2025
SALE000498,CUST0498,P001,Smartphone,Electronics,4,254.9,0.26,5/11/2023
SALE000499,CUST0499,P002,Shoes,Footwear,4,458.8,0.11,3/22/2024
SALE000500,CUST0500,P001,Smartphone,Electronics,2,97.02,0.01,2/19/2024
SALE000501,CUST0501,P003,Notebook,Stationery,4,374.12,0.29,8/22/2023
SALE000502,CUST0502,P001,Smartphone,Electronics,2,359.28,0.01,10/27/2024
SALE000503,CUST0503,P005,Blender,Home Appliance,4,93.09,0.28,4/20/2023
SALE000504,CUST0504,P001,Smartphone,Electronics,3,465.16,0.11,6/8/2023
SALE000505,CUST0505,P003,Notebook,Stationery,2,305.81,0,10/8/2024
SALE000506,CUST0506,P003,Notebook,Stationery,1,213.68,0.21,1/4/2025
SALE000507,CUST0507,P004,T-shirt,Apparel,2,390.44,0.29,4/2/2024
SALE000508,CUST0508,P002,Shoes,Footwear,2,165.81,0.29,3/2/2025
SALE000509,CUST0509,P003,Notebook,Stationery,1,362.08,0.05,12/11/2024
SALE000510,CUST0510,P003,Notebook,Stationery,2,67.87,0.05,11/3/2024
SALE000511,CUST0511,P004,T-shirt,Apparel,3,427.73,0.17,10/16/2024
SALE000512,CUST0512,P002,Shoes,Footwear,4,251.68,0.19,11/20/2024
SALE000513,CUST0513,P002,Shoes,Footwear,1,336.51,0.22,6/16/2023
SALE000514,CUST0514,P001,Smartphone,Electronics,4,149.56,0.05,2/5/2025
SALE000515,CUST0515,P001,Smartphone,Electronics,3,354.68,0.29,3/15/2024
SALE000516,CUST0516,P004,T-shirt,Apparel,1,397.51,0.19,6/8/2024
SALE000517,CUST0517,P003,Notebook,Stationery,4,262.95,0.25,1/28/2025
SALE000518,CUST0518,P004,T-shirt,Apparel,4,327.98,0.16,9/20/2024
SALE000519,CUST0519,P004,T-shirt,Apparel,3,255.35,0.12,12/18/2024
SALE000520,CUST0520,P002,Shoes,Footwear,4,452.34,0.29,2/19/2024
SALE000521,CUST0521,P002,Shoes,Footwear,3,274.04,0.17,12/1/2024
SALE000522,CUST0522,P005,Blender,Home Appliance,2,428.81,0.26,6/18/2023
SALE000523,CUST0523,P002,Shoes,Footwear,3,410.61,0.29,10/11/2024
SALE000524,CUST0524,P003,Notebook,Stationery,2,234.73,0.2,4/19/2024
SALE000525,CUST0525,P001,Smartphone,Electronics,1,153.54,0.16,3/4/2024
SALE000526,CUST0526,P005,Blender,Home Appliance,4,232.74,0,8/20/2024
SALE000527,CUST0527,P002,Shoes,Footwear,3,421.8,0.01,12/19/2023
SALE000528,CUST0528,P003,Notebook,Stationery,3,152.43,0.06,2/1/2024
SALE000529,CUST0529,P002,Shoes,Footwear,4,286,0.06,3/11/2025
SALE000530,CUST0530,P002,Shoes,Footwear,4,412.74,0.08,10/7/2024
SALE000531,CUST0531,P004,T-shirt,Apparel,1,209.06,0.09,7/30/2023
SALE000532,CUST0532,P002,Shoes,Footwear,1,338.99,0.11,12/10/2024
SALE000533,CUST0533,P003,Notebook,Stationery,3,160.53,0.13,1/27/2024
SALE000534,CUST0534,P002,Shoes,Footwear,1,99.18,0.03,6/25/2023
SALE000535,CUST0535,P005,Blender,Home Appliance,2,407.47,0.01,9/18/2024
SALE000536,CUST0536,P001,Smartphone,Electronics,1,94.54,0.2,1/24/2025
SALE000537,CUST0537,P003,Notebook,Stationery,1,172.12,0.16,3/20/2024
SALE000538,CUST0538,P001,Smartphone,Electronics,3,434.8,0.13,1/24/2024
SALE000539,CUST0539,P002,Shoes,Footwear,2,205.91,0.19,11/5/2023
SALE000540,CUST0540,P001,Smartphone,Electronics,1,487.87,0.25,10/6/2024
SALE000541,CUST0541,P004,T-shirt,Apparel,2,490.88,0.13,2/13/2024
SALE000542,CUST0542,P003,Notebook,Stationery,2,170.72,0.19,4/1/2024
SALE000543,CUST0543,P003,Notebook,Stationery,2,68.44,0.29,8/25/2024
SALE000544,CUST0544,P005,Blender,Home Appliance,4,367.28,0.25,5/2/2023
SALE000545,CUST0545,P005,Blender,Home Appliance,4,252.94,0.13,9/26/2023
SALE000546,CUST0546,P003,Notebook,Stationery,4,95.34,0.19,3/5/2024
SALE000547,CUST0547,P001,Smartphone,Electronics,4,368.39,0.05,11/16/2024
SALE000548,CUST0548,P003,Notebook,Stationery,3,64.03,0.17,12/20/2024
SALE000549,CUST0549,P002,Shoes,Footwear,1,441.59,0.29,4/21/2023
SALE000550,CUST0550,P001,Smartphone,Electronics,4,112.39,0.16,4/28/2024
SALE000551,CUST0551,P002,Shoes,Footwear,3,107.29,0.28,9/8/2024
SALE000552,CUST0552,P003,Notebook,Stationery,1,129.05,0.12,6/6/2023
SALE000553,CUST0553,P005,Blender,Home Appliance,4,482.12,0.3,3/28/2024
SALE000554,CUST0554,P003,Notebook,Stationery,1,361.93,0.17,7/16/2024
SALE000555,CUST0555,P002,Shoes,Footwear,4,410.62,0.01,6/13/2024
SALE000556,CUST0556,P003,Notebook,Stationery,3,228.94,0.18,2/16/2024
SALE000557,CUST0557,P001,Smartphone,Electronics,2,201.34,0.08,3/3/2025
SALE000558,CUST0558,P004,T-shirt,Apparel,2,155.52,0.01,3/19/2025
SALE000559,CUST0559,P003,Notebook,Stationery,1,266.29,0.25,7/4/2023
SALE000560,CUST0560,P003,Notebook,Stationery,3,298.32,0.08,8/26/2024
SALE000561,CUST0561,P001,Smartphone,Electronics,2,334.3,0.24,9/19/2023
SALE000562,CUST0562,P005,Blender,Home Appliance,4,165.7,0.09,5/5/2023
SALE000563,CUST0563,P002,Shoes,Footwear,2,476.89,0.06,7/10/2023
SALE000564,CUST0564,P002,Shoes,Footwear,1,126.39,0.29,4/22/2023
SALE000565,CUST0565,P002,Shoes,Footwear,1,484.54,0.11,12/10/2024
SALE000566,CUST0566,P005,Blender,Home Appliance,3,56.69,0.18,1/16/2024
SALE000567,CUST0567,P001,Smartphone,Electronics,1,266.51,0.18,4/24/2024
SALE000568,CUST0568,P005,Blender,Home Appliance,2,200.02,0.17,12/17/2023
SALE000569,CUST0569,P005,Blender,Home Appliance,2,252.11,0.27,8/8/2023
SALE000570,CUST0570,P005,Blender,Home Appliance,2,306.8,0.2,12/7/2023
SALE000571,CUST0571,P004,T-shirt,Apparel,2,246.02,0.12,2/26/2025
SALE000572,CUST0572,P001,Smartphone,Electronics,3,236.68,0.26,1/22/2024
SALE000573,CUST0573,P002,Shoes,Footwear,4,379.73,0.05,3/23/2024
SALE000574,CUST0574,P003,Notebook,Stationery,4,358.64,0.16,10/4/2023
SALE000575,CUST0575,P003,Notebook,Stationery,3,424.97,0.29,8/6/2024
SALE000576,CUST0576,P001,Smartphone,Electronics,1,162.48,0.19,11/17/2024
SALE000577,CUST0577,P003,Notebook,Stationery,4,324.29,0.25,4/14/2025
SALE000578,CUST0578,P002,Shoes,Footwear,1,313.34,0.2,11/25/2023
SALE000579,CUST0579,P001,Smartphone,Electronics,4,216.38,0.25,11/3/2023
SALE000580,CUST0580,P001,Smartphone,Electronics,1,268.73,0.28,5/26/2023
SALE000581,CUST0581,P005,Blender,Home Appliance,3,191.2,0.08,9/6/2023
SALE000582,CUST0582,P001,Smartphone,Electronics,2,113.83,0.05,1/4/2025
SALE000583,CUST0583,P004,T-shirt,Apparel,1,146.21,0.15,2/28/2024
SALE000584,CUST0584,P004,T-shirt,Apparel,2,97.48,0.21,11/9/2024
SALE000585,CUST0585,P001,Smartphone,Electronics,1,357.38,0.07,4/1/2025
SALE000586,CUST0586,P005,Blender,Home Appliance,1,347.33,0,2/6/2025
SALE000587,CUST0587,P002,Shoes,Footwear,1,477.77,0.1,6/7/2023
SALE000588,CUST0588,P002,Shoes,Footwear,1,378.36,0.29,1/21/2025
SALE000589,CUST0589,P003,Notebook,Stationery,1,73.42,0.21,6/28/2023
SALE000590,CUST0590,P002,Shoes,Footwear,2,447.91,0.12,1/15/2025
SALE000591,CUST0591,P002,Shoes,Footwear,1,438.2,0.06,4/5/2025
SALE000592,CUST0592,P004,T-shirt,Apparel,2,249.49,0.11,12/13/2023
SALE000593,CUST0593,P004,T-shirt,Apparel,3,313.64,0.05,8/11/2023
SALE000594,CUST0594,P002,Shoes,Footwear,4,489.24,0.03,4/23/2024
SALE000595,CUST0595,P004,T-shirt,Apparel,1,289.54,0.27,9/15/2023
SALE000596,CUST0596,P004,T-shirt,Apparel,4,457.39,0.3,2/23/2024
SALE000597,CUST0597,P003,Notebook,Stationery,2,87.37,0.05,7/23/2023
SALE000598,CUST0598,P003,Notebook,Stationery,3,135.97,0.02,9/14/2023
SALE000599,CUST0599,P003,Notebook,Stationery,3,248.34,0.1,11/29/2023
SALE000600,CUST0600,P004,T-shirt,Apparel,3,313.14,0.14,1/19/2024
SALE000601,CUST0601,P004,T-shirt,Apparel,4,417.3,0.06,9/22/2023
SALE000602,CUST0602,P001,Smartphone,Electronics,2,494.72,0.09,1/14/2024
SALE000603,CUST0603,P004,T-shirt,Apparel,1,224.98,0.06,7/26/2024
SALE000604,CUST0604,P002,Shoes,Footwear,1,71.34,0.23,11/15/2024
SALE000605,CUST0605,P004,T-shirt,Apparel,2,410.53,0.21,8/15/2024
SALE000606,CUST0606,P003,Notebook,Stationery,4,321.97,0.19,6/15/2024
SALE000607,CUST0607,P004,T-shirt,Apparel,1,139.34,0.12,10/6/2023
SALE000608,CUST0608,P002,Shoes,Footwear,2,272.67,0.27,1/24/2024
SALE000609,CUST0609,P003,Notebook,Stationery,1,384.04,0.29,11/18/2023
SALE000610,CUST0610,P003,Notebook,Stationery,3,396.69,0.05,12/11/2024
SALE000611,CUST0611,P003,Notebook,Stationery,1,274.83,0.07,1/12/2025
SALE000612,CUST0612,P005,Blender,Home Appliance,4,187.35,0.16,8/30/2023
SALE000613,CUST0613,P001,Smartphone,Electronics,2,488.18,0.03,9/13/2023
SALE000614,CUST0614,P003,Notebook,Stationery,4,348.51,0.13,6/6/2024
SALE000615,CUST0615,P004,T-shirt,Apparel,2,233.71,0.17,7/29/2024
SALE000616,CUST0616,P001,Smartphone,Electronics,3,176.21,0.16,7/12/2023
SALE000617,CUST0617,P002,Shoes,Footwear,2,379,0.1,3/15/2024
SALE000618,CUST0618,P004,T-shirt,Apparel,1,158.98,0.16,11/19/2024
SALE000619,CUST0619,P004,T-shirt,Apparel,1,127.27,0.29,4/26/2023
SALE000620,CUST0620,P004,T-shirt,Apparel,3,288.43,0.06,2/14/2024
SALE000621,CUST0621,P001,Smartphone,Electronics,2,180.49,0.2,3/25/2024
SALE000622,CUST0622,P003,Notebook,Stationery,3,333.01,0.01,10/20/2024
SALE000623,CUST0623,P002,Shoes,Footwear,1,103.07,0.02,2/14/2024
SALE000624,CUST0624,P005,Blender,Home Appliance,4,344.72,0.17,11/13/2024
SALE000625,CUST0625,P002,Shoes,Footwear,3,177.48,0.03,5/10/2023
SALE000626,CUST0626,P005,Blender,Home Appliance,4,50.11,0.01,3/28/2024
SALE000627,CUST0627,P002,Shoes,Footwear,4,107.12,0.05,11/1/2023
SALE000628,CUST0628,P005,Blender,Home Appliance,2,470.13,0.17,12/11/2024
SALE000629,CUST0629,P003,Notebook,Stationery,3,440.31,0.21,2/19/2025
SALE000630,CUST0630,P002,Shoes,Footwear,4,155.12,0.06,5/8/2024
SALE000631,CUST0631,P004,T-shirt,Apparel,4,400.27,0.2,5/18/2023
SALE000632,CUST0632,P001,Smartphone,Electronics,2,323.86,0.05,11/21/2024
SALE000633,CUST0633,P002,Shoes,Footwear,2,486.91,0.18,3/3/2024
SALE000634,CUST0634,P001,Smartphone,Electronics,1,218.12,0.12,6/2/2023
SALE000635,CUST0635,P003,Notebook,Stationery,4,356.66,0.2,9/4/2023
SALE000636,CUST0636,P001,Smartphone,Electronics,1,78.59,0.3,6/23/2023
SALE000637,CUST0637,P001,Smartphone,Electronics,4,228.31,0.28,9/3/2023
SALE000638,CUST0638,P002,Shoes,Footwear,1,483.72,0,10/8/2023
SALE000639,CUST0639,P003,Notebook,Stationery,2,292.54,0.27,5/26/2024
SALE000640,CUST0640,P002,Shoes,Footwear,3,179.55,0.02,1/30/2025
SALE000641,CUST0641,P002,Shoes,Footwear,2,104.12,0.29,8/7/2024
SALE000642,CUST0642,P005,Blender,Home Appliance,1,366.59,0.08,10/1/2023
SALE000643,CUST0643,P001,Smartphone,Electronics,1,340.19,0.11,3/4/2024
SALE000644,CUST0644,P004,T-shirt,Apparel,3,218.27,0.03,3/28/2025
SALE000645,CUST0645,P002,Shoes,Footwear,4,477.92,0.03,11/20/2023
SALE000646,CUST0646,P004,T-shirt,Apparel,1,59.99,0.22,6/25/2023
SALE000647,CUST0647,P005,Blender,Home Appliance,1,186.68,0.28,9/28/2023
SALE000648,CUST0648,P005,Blender,Home Appliance,1,464.48,0.18,6/16/2023
SALE000649,CUST0649,P005,Blender,Home Appliance,3,194.42,0.21,4/10/2024
SALE000650,CUST0650,P003,Notebook,Stationery,2,163.51,0.23,1/14/2024
SALE000651,CUST0651,P005,Blender,Home Appliance,1,290.4,0.08,11/6/2024
SALE000652,CUST0652,P002,Shoes,Footwear,3,420.71,0.01,6/3/2024
SALE000653,CUST0653,P003,Notebook,Stationery,1,96.42,0,1/2/2025
SALE000654,CUST0654,P004,T-shirt,Apparel,4,474.36,0.11,1/23/2024
