Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Payment_Mode,Status,Channel,Merchant_ID
TXN000329,CUST0329,10/16/2023,Purchase,425.4,Debit Card,Success,In-store,M300
TXN000330,CUST0330,2/7/2024,Purchase,255.25,Debit Card,Success,Online,M645
TXN000331,CUST0331,4/11/2025,Purchase,362.41,Debit Card,Success,In-store,M166
TXN000332,CUST0332,9/12/2023,Purchase,760.27,UPI,Success,Online,M938
TXN000333,CUST0333,11/8/2024,Refund,24.25,Debit Card,Success,Online,M364
TXN000334,CUST0334,2/22/2025,Purchase,124.91,Debit Card,Success,In-store,M986
TXN000335,CUST0335,12/26/2024,Purchase,55.54,Credit Card,Success,Online,M494
TXN000336,CUST0336,6/4/2024,Purchase,50.32,Credit Card,Success,In-store,M293
TXN000337,CUST0337,4/15/2025,Refund,856.91,UPI,Success,Online,M365
TXN000338,CUST0338,5/26/2024,Purchase,706.62,UPI,Success,Online,M230
TXN000339,CUST0339,8/21/2023,Purchase,479.43,UPI,Success,Online,M820
TXN000340,CUST0340,10/22/2023,Purchase,106.86,Credit Card,Success,Online,M721
TXN000341,CUST0341,10/7/2023,Purchase,496.7,UPI,Success,Online,M936
TXN000342,CUST0342,9/20/2023,Purchase,478.74,Cash,Success,Online,M277
TXN000343,CUST0343,1/24/2025,Purchase,181.47,Debit Card,Success,Online,M419
TXN000344,CUST0344,5/2/2023,Purchase,439.51,Cash,Success,Online,M260
TXN000345,CUST0345,7/31/2023,Refund,404.52,Debit Card,Success,In-store,M205
TXN000346,CUST0346,4/24/2024,Purchase,619.69,Debit Card,Success,In-store,M805
TXN000347,CUST0347,4/18/2023,Purchase,638.74,Cash,Success,In-store,M722
TXN000348,CUST0348,7/21/2023,Purchase,54.85,Cash,Success,Online,M997
TXN000349,CUST0349,4/16/2024,Purchase,380.87,UPI,Success,Online,M478
TXN000350,CUST0350,6/20/2024,Purchase,629.6,Credit Card,Success,Online,M688
TXN000351,CUST0351,1/30/2025,Purchase,508.1,Debit Card,Success,Online,M574
TXN000352,CUST0352,1/28/2025,Purchase,857.92,Debit Card,Success,Online,M862
TXN000353,CUST0353,7/3/2023,Purchase,662.11,Cash,Success,Online,M961
TXN000354,CUST0354,10/21/2023,Purchase,171.31,UPI,Success,In-store,M347
TXN000355,CUST0355,8/17/2023,Purchase,79.86,Cash,Success,Online,M881
TXN000356,CUST0356,7/15/2023,Purchase,646,UPI,Success,Online,M967
TXN000357,CUST0357,6/14/2023,Purchase,36.25,Debit Card,Success,In-store,M153
TXN000358,CUST0358,9/13/2023,Purchase,589.92,Debit Card,Success,In-store,M960
TXN000359,CUST0359,1/1/2025,Purchase,940.83,Debit Card,Success,Online,M701
TXN000360,CUST0360,3/16/2024,Purchase,579.72,Credit Card,Success,In-store,M853
TXN000361,CUST0361,3/19/2025,Purchase,394.29,Credit Card,Success,In-store,M204
TXN000362,CUST0362,3/2/2025,Purchase,646.86,UPI,Success,Online,M277
TXN000363,CUST0363,8/16/2024,Purchase,463.67,Cash,Success,Online,M164
TXN000364,CUST0364,3/21/2024,Purchase,550.16,UPI,Failed,Online,M627
TXN000365,CUST0365,6/9/2023,Purchase,942.05,Credit Card,Success,In-store,M421
TXN000366,CUST0366,12/19/2023,Purchase,392.24,Cash,Success,In-store,M258
TXN000367,CUST0367,9/9/2023,Purchase,961.58,Cash,Success,Online,M583
TXN000368,CUST0368,12/26/2024,Purchase,906.3,Cash,Success,Online,M297
TXN000369,CUST0369,3/5/2025,Purchase,203.83,Credit Card,Success,In-store,M402
TXN000370,CUST0370,12/23/2023,Purchase,78.67,Debit Card,Success,In-store,M192
TXN000371,CUST0371,5/19/2023,Refund,109.77,Credit Card,Success,Online,M189
TXN000372,CUST0372,10/23/2023,Purchase,28.04,Debit Card,Success,Online,M402
TXN000373,CUST0373,12/23/2023,Purchase,103.5,Debit Card,Success,Online,M841
TXN000374,CUST0374,7/31/2024,Refund,686.18,UPI,Success,Online,M511
TXN000375,CUST0375,9/11/2023,Purchase,80.48,Debit Card,Success,Online,M190
TXN000376,CUST0376,11/15/2024,Purchase,325.79,UPI,Success,In-store,M301
TXN000377,CUST0377,11/24/2023,Purchase,846.43,UPI,Success,Online,M355
TXN000378,CUST0378,10/17/2024,Purchase,33.04,UPI,Success,Online,M185
TXN000379,CUST0379,10/16/2024,Purchase,816.32,UPI,Success,Online,M440
TXN000380,CUST0380,8/14/2024,Purchase,289.04,Cash,Success,In-store,M756
TXN000381,CUST0381,6/29/2023,Purchase,126.98,Credit Card,Success,Online,M464
TXN000382,CUST0382,8/25/2023,Purchase,699.77,Credit Card,Success,Online,M471
TXN000383,CUST0383,6/5/2024,Purchase,632.65,UPI,Success,Online,M300
TXN000384,CUST0384,7/29/2024,Purchase,878.7,UPI,Success,Online,M969
TXN000385,CUST0385,5/14/2024,Purchase,737.72,Credit Card,Success,In-store,M155
TXN000386,CUST0386,4/6/2025,Purchase,805.45,UPI,Success,Online,M164
TXN000387,CUST0387,9/19/2023,Purchase,289.21,UPI,Failed,In-store,M428
TXN000388,CUST0388,7/15/2023,Purchase,185.67,Cash,Success,In-store,M328
TXN000389,CUST0389,8/22/2023,Purchase,753.11,UPI,Success,Online,M139
TXN000390,CUST0390,8/29/2024,Purchase,808.77,Credit Card,Success,Online,M294
TXN000391,CUST0391,4/3/2025,Purchase,990.6,UPI,Success,Online,M160
TXN000392,CUST0392,8/11/2023,Purchase,418.49,Credit Card,Success,In-store,M927
TXN000393,CUST0393,7/6/2024,Purchase,378.3,Credit Card,Success,Online,M414
TXN000394,CUST0394,11/14/2024,Purchase,778.65,UPI,Success,Online,M403
TXN000395,CUST0395,7/4/2024,Purchase,347.4,Cash,Success,Online,M110
TXN000396,CUST0396,7/26/2023,Purchase,931.45,Cash,Success,Online,M560
TXN000397,CUST0397,11/8/2024,Refund,859.83,Cash,Success,In-store,M551
TXN000398,CUST0398,3/23/2024,Purchase,434.7,UPI,Success,Online,M645
TXN000399,CUST0399,6/2/2023,Purchase,753.36,Debit Card,Success,Online,M190
TXN000400,CUST0400,2/19/2024,Refund,757,Credit Card,Success,Online,M787
TXN000401,CUST0401,6/16/2024,Purchase,112.09,Cash,Success,Online,M829
TXN000402,CUST0402,7/30/2023,Purchase,903.53,UPI,Success,Online,M202
TXN000403,CUST0403,12/23/2023,Refund,510.2,Debit Card,Success,Online,M148
TXN000404,CUST0404,1/19/2024,Purchase,828.19,Debit Card,Failed,Online,M731
TXN000405,CUST0405,8/18/2023,Refund,326.85,Debit Card,Success,Online,M858
TXN000406,CUST0406,3/30/2025,Purchase,896.57,UPI,Success,Online,M517
TXN000407,CUST0407,4/18/2024,Refund,395.31,UPI,Success,Online,M469
TXN000408,CUST0408,7/6/2024,Purchase,20.73,Cash,Success,Online,M728
TXN000409,CUST0409,7/3/2023,Purchase,906.33,Credit Card,Success,Online,M662
TXN000410,CUST0410,9/17/2023,Purchase,100.37,Debit Card,Success,Online,M410
TXN000411,CUST0411,3/24/2024,Purchase,326.12,Credit Card,Success,In-store,M779
TXN000412,CUST0412,10/21/2024,Purchase,950.56,UPI,Success,In-store,M886
TXN000413,CUST0413,5/4/2024,Purchase,951.1,Cash,Success,Online,M420
TXN000414,CUST0414,7/2/2023,Purchase,577.7,Debit Card,Success,Online,M427
TXN000415,CUST0415,2/17/2024,Purchase,635.52,Cash,Success,Online,M567
TXN000416,CUST0416,2/5/2024,Purchase,453.96,Debit Card,Success,Online,M516
TXN000417,CUST0417,3/8/2024,Purchase,300.28,Cash,Success,Online,M859
TXN000418,CUST0418,9/7/2023,Purchase,335.38,Cash,Success,In-store,M959
TXN000419,CUST0419,1/29/2025,Purchase,675.79,UPI,Success,In-store,M824
TXN000420,CUST0420,4/17/2024,Purchase,754.85,Cash,Success,In-store,M542
TXN000421,CUST0421,1/1/2025,Purchase,793.66,Debit Card,Success,Online,M343
TXN000422,CUST0422,9/13/2024,Purchase,791.72,UPI,Success,In-store,M867
TXN000423,CUST0423,8/26/2024,Purchase,100.29,Debit Card,Success,In-store,M919
TXN000424,CUST0424,11/25/2024,Purchase,499.48,UPI,Success,Online,M412
TXN000425,CUST0425,1/8/2024,Purchase,66.98,UPI,Success,Online,M433
TXN000426,CUST0426,6/5/2023,Purchase,554.03,Debit Card,Success,Online,M410
TXN000427,CUST0427,11/25/2023,Purchase,447.12,UPI,Success,In-store,M222
TXN000428,CUST0428,9/23/2023,Purchase,888.83,Cash,Success,Online,M901
TXN000429,CUST0429,6/24/2023,Purchase,357.41,UPI,Success,Online,M671
TXN000430,CUST0430,3/29/2025,Purchase,125.9,Credit Card,Success,Online,M859
TXN000431,CUST0431,6/19/2023,Purchase,151.56,Cash,Success,Online,M288
TXN000432,CUST0432,4/12/2025,Purchase,763.9,Credit Card,Success,Online,M711
TXN000433,CUST0433,7/12/2024,Purchase,622.04,Credit Card,Success,Online,M705
TXN000434,CUST0434,4/19/2023,Refund,110.11,Debit Card,Success,In-store,M200
TXN000435,CUST0435,2/22/2024,Purchase,93.27,UPI,Success,Online,M244
TXN000436,CUST0436,1/21/2024,Purchase,703.96,Cash,Success,In-store,M516
TXN000437,CUST0437,5/6/2023,Refund,82.04,Debit Card,Success,Online,M728
TXN000438,CUST0438,7/22/2024,Purchase,823.64,Credit Card,Success,Online,M978
TXN000439,CUST0439,4/19/2023,Purchase,709.18,UPI,Success,In-store,M712
TXN000440,CUST0440,7/13/2023,Purchase,90.54,Cash,Success,Online,M373
TXN000441,CUST0441,4/23/2024,Purchase,93.99,Debit Card,Success,Online,M449
TXN000442,CUST0442,1/31/2025,Purchase,986.77,Credit Card,Success,Online,M256
TXN000443,CUST0443,7/14/2024,Purchase,380.53,UPI,Success,In-store,M156
TXN000444,CUST0444,8/3/2024,Purchase,376.94,UPI,Success,Online,M526
TXN000445,CUST0445,3/14/2025,Purchase,814.67,UPI,Success,Online,M414
TXN000446,CUST0446,1/26/2025,Refund,947.78,Cash,Success,Online,M800
TXN000447,CUST0447,11/12/2023,Purchase,986.14,Credit Card,Success,Online,M184
TXN000448,CUST0448,2/20/2024,Purchase,755.84,Credit Card,Failed,Online,M732
TXN000449,CUST0449,3/8/2025,Purchase,382.5,Cash,Success,Online,M851
TXN000450,CUST0450,4/27/2023,Purchase,92.67,Credit Card,Success,Online,M922
TXN000451,CUST0451,10/28/2024,Refund,779.38,Credit Card,Success,Online,M205
TXN000452,CUST0452,5/29/2023,Purchase,562.82,Debit Card,Success,In-store,M123
TXN000453,CUST0453,12/28/2024,Refund,429.98,Debit Card,Success,Online,M529
TXN000454,CUST0454,1/27/2025,Purchase,907.29,Debit Card,Failed,In-store,M207
TXN000455,CUST0455,3/9/2025,Purchase,120.09,Cash,Success,Online,M811
TXN000456,CUST0456,2/16/2025,Refund,497.7,Cash,Success,Online,M866
TXN000457,CUST0457,10/28/2024,Purchase,21.24,Debit Card,Success,Online,M491
TXN000458,CUST0458,2/25/2024,Purchase,473.97,Cash,Success,In-store,M756
TXN000459,CUST0459,3/26/2024,Purchase,65.74,Credit Card,Success,Online,M489
TXN000460,CUST0460,11/22/2024,Purchase,127.63,Debit Card,Success,Online,M806
TXN000461,CUST0461,7/19/2023,Purchase,126.35,Credit Card,Success,Online,M730
TXN000462,CUST0462,11/7/2023,Purchase,652.72,Debit Card,Success,In-store,M195
TXN000463,CUST0463,8/15/2024,Purchase,748.58,Debit Card,Success,Online,M117
TXN000464,CUST0464,9/22/2023,Purchase,587.54,UPI,Success,In-store,M160
TXN000465,CUST0465,5/4/2024,Refund,962.55,Debit Card,Success,Online,M871
TXN000466,CUST0466,12/26/2023,Purchase,381.12,Debit Card,Success,Online,M960
TXN000467,CUST0467,11/29/2023,Purchase,292.85,Debit Card,Success,Online,M970
TXN000468,CUST0468,10/25/2023,Purchase,869.91,Credit Card,Success,Online,M819
TXN000469,CUST0469,7/23/2024,Refund,231.36,Credit Card,Success,Online,M844
TXN000470,CUST0470,3/19/2024,Purchase,963.59,UPI,Success,Online,M639
TXN000471,CUST0471,12/31/2024,Purchase,22.03,UPI,Success,Online,M751
TXN000472,CUST0472,2/5/2025,Purchase,970.18,Debit Card,Success,Online,M235
TXN000473,CUST0473,1/6/2025,Purchase,52.73,UPI,Success,Online,M263
TXN000474,CUST0474,8/17/2023,Purchase,892.23,Debit Card,Success,Online,M780
TXN000475,CUST0475,8/29/2024,Purchase,532.42,Cash,Success,Online,M356
TXN000476,CUST0476,6/11/2023,Purchase,993.04,Credit Card,Success,Online,M237
TXN000477,CUST0477,3/2/2024,Refund,83.06,Debit Card,Success,In-store,M919
TXN000478,CUST0478,1/1/2024,Purchase,558.32,Debit Card,Success,In-store,M857
TXN000479,CUST0479,6/27/2024,Purchase,969.61,Credit Card,Success,Online,M226
TXN000480,CUST0480,12/31/2023,Purchase,527.87,Cash,Success,Online,M514
TXN000481,CUST0481,3/7/2025,Purchase,633.1,Cash,Success,Online,M648
TXN000482,CUST0482,3/14/2024,Purchase,698.79,UPI,Success,Online,M244
TXN000483,CUST0483,9/26/2024,Purchase,460,Debit Card,Success,Online,M527
TXN000484,CUST0484,3/5/2025,Purchase,631.28,UPI,Success,In-store,M944
TXN000485,CUST0485,6/27/2023,Purchase,588.47,Debit Card,Success,Online,M615
TXN000486,CUST0486,1/12/2025,Purchase,902.15,Debit Card,Success,Online,M228
TXN000487,CUST0487,10/12/2024,Refund,54.99,Credit Card,Success,Online,M255
TXN000488,CUST0488,1/2/2025,Purchase,288.15,Debit Card,Success,In-store,M803
TXN000489,CUST0489,8/24/2024,Purchase,950.91,Cash,Success,Online,M185
TXN000490,CUST0490,6/22/2023,Purchase,891.36,UPI,Success,Online,M748
TXN000491,CUST0491,1/25/2025,Refund,461.1,UPI,Success,Online,M930
TXN000492,CUST0492,10/26/2023,Purchase,623.93,Credit Card,Success,Online,M611
TXN000493,CUST0493,11/8/2024,Purchase,284.61,UPI,Success,In-store,M464
TXN000494,CUST0494,11/7/2024,Refund,196.24,Debit Card,Success,In-store,M753
TXN000495,CUST0495,1/27/2024,Purchase,469.06,Debit Card,Success,Online,M511
TXN000496,CUST0496,9/27/2023,Purchase,359.82,Debit Card,Success,Online,M274
TXN000497,CUST0497,6/27/2024,Purchase,587.82,Debit Card,Failed,Online,M765
TXN000498,CUST0498,2/19/2025,Purchase,86.96,Debit Card,Success,Online,M900
TXN000499,CUST0499,6/27/2024,Purchase,974.65,UPI,Success,In-store,M490
TXN000500,CUST0500,5/17/2024,Purchase,986.35,Debit Card,Success,Online,M955
TXN000501,CUST0501,5/30/2024,Purchase,701.18,Cash,Success,In-store,M733
TXN000502,CUST0502,3/10/2025,Refund,540.74,Debit Card,Success,In-store,M682
TXN000503,CUST0503,8/14/2023,Purchase,316.43,UPI,Success,Online,M897
TXN000504,CUST0504,10/24/2024,Purchase,815.66,Debit Card,Failed,Online,M490
TXN000505,CUST0505,1/6/2025,Purchase,687.88,Debit Card,Success,In-store,M249
TXN000506,CUST0506,8/1/2023,Refund,170.99,Cash,Failed,Online,M131
TXN000507,CUST0507,1/23/2025,Purchase,911.82,Credit Card,Success,Online,M641
TXN000508,CUST0508,9/5/2024,Purchase,824.31,Credit Card,Success,Online,M298
TXN000509,CUST0509,5/24/2024,Purchase,950.3,Cash,Success,Online,M746
TXN000510,CUST0510,1/20/2024,Purchase,728.46,UPI,Success,Online,M377
TXN000511,CUST0511,10/11/2024,Refund,617.28,Cash,Success,Online,M608
TXN000512,CUST0512,2/23/2024,Purchase,424.06,Debit Card,Success,In-store,M686
TXN000513,CUST0513,2/7/2025,Purchase,933.4,Cash,Success,Online,M918
TXN000514,CUST0514,3/26/2025,Refund,867.4,Credit Card,Success,Online,M825
TXN000515,CUST0515,4/16/2024,Purchase,54.77,Cash,Success,In-store,M188
TXN000516,CUST0516,10/16/2024,Purchase,36.1,UPI,Success,Online,M863
TXN000517,CUST0517,1/12/2024,Purchase,382.7,Credit Card,Success,Online,M103
TXN000518,CUST0518,11/29/2024,Purchase,812.45,Cash,Success,Online,M111
TXN000519,CUST0519,2/7/2025,Purchase,987.4,UPI,Failed,Online,M453
TXN000520,CUST0520,12/6/2023,Purchase,158.91,UPI,Success,In-store,M682
TXN000521,CUST0521,7/24/2024,Purchase,598.19,Cash,Success,Online,M335
TXN000522,CUST0522,6/3/2023,Purchase,387.08,Cash,Success,In-store,M242
TXN000523,CUST0523,9/4/2024,Purchase,970.22,Cash,Success,Online,M777
TXN000524,CUST0524,6/30/2024,Purchase,843.7,Debit Card,Success,Online,M918
TXN000525,CUST0525,8/14/2024,Purchase,839.95,Credit Card,Success,Online,M749
TXN000526,CUST0526,7/15/2024,Purchase,474.01,Credit Card,Success,Online,M748
TXN000527,CUST0527,9/17/2024,Purchase,420.67,Cash,Success,Online,M748
TXN000528,CUST0528,9/26/2023,Purchase,280.67,UPI,Success,Online,M460
TXN000529,CUST0529,8/1/2024,Purchase,65.81,Credit Card,Success,In-store,M604
TXN000530,CUST0530,4/11/2024,Purchase,866.08,UPI,Success,Online,M232
TXN000531,CUST0531,11/26/2023,Purchase,814.77,UPI,Success,Online,M878
TXN000532,CUST0532,3/19/2024,Purchase,999.72,Debit Card,Success,Online,M235
TXN000533,CUST0533,9/5/2024,Purchase,996.67,Credit Card,Success,Online,M664
TXN000534,CUST0534,8/13/2023,Purchase,559.88,Cash,Success,Online,M742
TXN000535,CUST0535,10/6/2023,Purchase,771.3,UPI,Success,Online,M566
TXN000536,CUST0536,12/10/2024,Purchase,945.32,Credit Card,Success,In-store,M150
TXN000537,CUST0537,2/19/2024,Purchase,851.15,Credit Card,Success,Online,M820
TXN000538,CUST0538,10/25/2023,Purchase,254.87,UPI,Success,In-store,M306
TXN000539,CUST0539,5/2/2024,Purchase,456.04,Credit Card,Success,Online,M261
TXN000540,CUST0540,8/22/2023,Purchase,137.87,Debit Card,Failed,Online,M249
TXN000541,CUST0541,1/13/2025,Refund,954.51,Debit Card,Success,In-store,M131
TXN000542,CUST0542,5/25/2023,Purchase,610.11,Credit Card,Success,Online,M147
TXN000543,CUST0543,7/24/2023,Purchase,236.36,Debit Card,Success,Online,M760
TXN000544,CUST0544,1/17/2025,Purchase,674.98,Credit Card,Failed,Online,M776
TXN000545,CUST0545,9/13/2024,Purchase,621.95,UPI,Success,Online,M574
TXN000546,CUST0546,5/11/2024,Purchase,364.58,Credit Card,Success,Online,M965
TXN000547,CUST0547,4/4/2025,Purchase,122.42,Debit Card,Success,Online,M373
TXN000548,CUST0548,8/28/2024,Purchase,674.86,Credit Card,Success,Online,M672
TXN000549,CUST0549,6/19/2023,Purchase,525.1,UPI,Success,Online,M447
TXN000550,CUST0550,1/19/2024,Purchase,774.6,Cash,Success,In-store,M730
TXN000551,CUST0551,7/4/2023,Purchase,524.96,Credit Card,Success,In-store,M605
TXN000552,CUST0552,5/15/2023,Purchase,853.66,Cash,Success,Online,M852
TXN000553,CUST0553,3/24/2025,Purchase,556.39,Debit Card,Success,Online,M231
TXN000554,CUST0554,4/9/2025,Refund,565.33,Credit Card,Success,Online,M360
TXN000555,CUST0555,1/11/2025,Purchase,877.89,Credit Card,Success,Online,M924
TXN000556,CUST0556,6/29/2023,Purchase,409.45,Cash,Success,Online,M295
TXN000557,CUST0557,10/26/2023,Purchase,142.68,UPI,Success,Online,M669
TXN000558,CUST0558,10/20/2024,Purchase,38.49,Debit Card,Success,Online,M574
TXN000559,CUST0559,2/20/2024,Refund,757.59,Credit Card,Failed,In-store,M225
TXN000560,CUST0560,12/23/2024,Purchase,624.11,UPI,Success,In-store,M248
TXN000561,CUST0561,12/2/2024,Purchase,707.04,Cash,Success,Online,M724
TXN000562,CUST0562,12/9/2023,Purchase,220.83,Credit Card,Success,Online,M458
TXN000563,CUST0563,1/17/2024,Purchase,145.01,Cash,Success,In-store,M190
TXN000564,CUST0564,5/30/2024,Purchase,24.4,UPI,Success,Online,M402
TXN000565,CUST0565,11/20/2024,Purchase,357.08,Credit Card,Success,Online,M442
TXN000566,CUST0566,3/21/2024,Purchase,594.02,Cash,Success,Online,M290
TXN000567,CUST0567,9/18/2024,Purchase,398.32,Debit Card,Success,Online,M834
TXN000568,CUST0568,11/6/2024,Purchase,443.1,Debit Card,Success,Online,M930
TXN000569,CUST0569,5/25/2023,Purchase,905.12,Cash,Success,Online,M145
TXN000570,CUST0570,7/30/2024,Purchase,354.77,Credit Card,Success,Online,M439
TXN000571,CUST0571,11/21/2023,Purchase,518.85,Debit Card,Success,In-store,M793
TXN000572,CUST0572,3/6/2024,Purchase,785.82,Credit Card,Success,Online,M624
TXN000573,CUST0573,9/4/2024,Purchase,402.58,Debit Card,Success,In-store,M922
TXN000574,CUST0574,4/3/2025,Purchase,625.87,Cash,Success,Online,M757
TXN000575,CUST0575,3/3/2025,Purchase,863.74,Debit Card,Success,Online,M123
TXN000576,CUST0576,5/21/2023,Purchase,950.03,Debit Card,Success,Online,M823
TXN000577,CUST0577,11/8/2024,Purchase,155.6,Credit Card,Success,Online,M250
TXN000578,CUST0578,12/2/2024,Refund,927.32,UPI,Success,Online,M746
TXN000579,CUST0579,4/14/2024,Purchase,497.2,Cash,Success,In-store,M628
TXN000580,CUST0580,3/16/2025,Purchase,265.66,Debit Card,Success,Online,M509
TXN000581,CUST0581,7/22/2024,Refund,464.54,UPI,Success,Online,M116
TXN000582,CUST0582,12/23/2023,Purchase,980.23,Cash,Success,Online,M925
TXN000583,CUST0583,5/12/2023,Purchase,497.69,Credit Card,Success,Online,M489
TXN000584,CUST0584,10/8/2024,Purchase,335.46,Credit Card,Success,In-store,M144
TXN000585,CUST0585,1/1/2024,Purchase,637.07,Debit Card,Success,Online,M394
TXN000586,CUST0586,10/18/2023,Purchase,247.74,Debit Card,Success,In-store,M665
TXN000587,CUST0587,1/18/2024,Purchase,85.1,Debit Card,Success,Online,M129
TXN000588,CUST0588,11/30/2023,Purchase,137.59,Cash,Success,Online,M277
TXN000589,CUST0589,8/29/2023,Purchase,136.77,Credit Card,Success,Online,M910
TXN000590,CUST0590,2/18/2025,Purchase,160.38,Credit Card,Success,Online,M951
TXN000591,CUST0591,10/23/2024,Purchase,147.44,UPI,Success,Online,M286
TXN000592,CUST0592,7/12/2023,Purchase,644.47,Debit Card,Success,Online,M368
TXN000593,CUST0593,4/28/2023,Purchase,190.06,Credit Card,Success,Online,M113
TXN000594,CUST0594,1/17/2025,Purchase,352.21,Debit Card,Success,Online,M528
TXN000595,CUST0595,11/25/2023,Refund,897.82,Cash,Success,Online,M901
TXN000596,CUST0596,5/17/2024,Purchase,479.22,Cash,Success,Online,M467
TXN000597,CUST0597,1/9/2025,Purchase,670.88,Debit Card,Success,Online,M967
TXN000598,CUST0598,12/20/2023,Purchase,180.6,UPI,Success,In-store,M407
TXN000599,CUST0599,10/27/2023,Purchase,200.37,UPI,Success,In-store,M588
TXN000600,CUST0600,1/5/2025,Purchase,50.46,Credit Card,Success,Online,M369
TXN000601,CUST0601,7/30/2024,Purchase,177.25,Credit Card,Success,In-store,M561
TXN000602,CUST0602,4/22/2023,Purchase,285.8,UPI,Success,Online,M923
TXN000603,CUST0603,4/28/2023,Purchase,185.24,Debit Card,Success,Online,M508
TXN000604,CUST0604,11/27/2023,Purchase,97.82,Credit Card,Success,Online,M809
TXN000605,CUST0605,4/10/2025,Purchase,129.43,Credit Card,Success,In-store,M721
TXN000606,CUST0606,5/1/2023,Purchase,466.17,Cash,Success,In-store,M449
TXN000607,CUST0607,7/26/2024,Purchase,214.27,Debit Card,Success,Online,M142
TXN000608,CUST0608,10/4/2024,Purchase,370.63,Cash,Success,In-store,M835
TXN000609,CUST0609,7/30/2023,Purchase,508.38,Cash,Success,Online,M693
TXN000610,CUST0610,9/27/2024,Purchase,693.49,Credit Card,Success,In-store,M123
TXN000611,CUST0611,2/6/2024,Purchase,48.92,UPI,Success,Online,M363
TXN000612,CUST0612,8/9/2024,Purchase,801.42,Debit Card,Success,Online,M991
TXN000613,CUST0613,3/7/2024,Purchase,631.62,Debit Card,Success,Online,M185
TXN000614,CUST0614,3/12/2025,Purchase,90.94,Debit Card,Success,Online,M749
TXN000615,CUST0615,5/29/2023,Purchase,874.84,Credit Card,Success,In-store,M614
