Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Payment_Mode,Status,Channel
41f40df0-f9cf-47a7-b904-326b5633593b,1699e387-97f3-4694-b17e-61cf521c3fe4,4/17/2025,Refund,Wallet,Failed,Online
cc3328b2-aab1-4b2c-9dfb-66013e7e2aeb,26cccfb6-9999-4d19-a283-d8779c89eb94,12/1/2023,Refund,Debit Card,Success,In-Store
c58839bb-c3e0-461d-91cb-5c5879a8d3c5,18c27c4d-dd30-4d8e-a9bd-b70b313dd9e4,10/20/2020,Purchase,Debit Card,Failed,In-Store
3e48082e-e4fd-458a-a273-8cecb17acf78,85e9a869-ce7c-472f-8c33-b7ae05ee4675,7/18/2021,Purchase,UPI,Success,In-Store
fb2d301b-0afc-4a84-8435-5ee9647842f8,6067da4a-3fa6-4526-a2c5-1c80d163c292,11/12/2024,Purchase,Debit Card,Failed,Online
a42054bd-75c3-413c-8a79-1a5982e4b216,0643c6d7-855e-4048-8b3e-fa2ac899ef7b,6/25/2021,Refund,Debit Card,Failed,Online
d6b92f2c-d83c-4b36-9a11-8508ef5f90c7,c495e281-0849-44bb-887f-147172ce730f,5/17/2023,Purchase,Wallet,Pending,Online
ccdf79e2-a777-4550-b130-0484d42fea3c,130bd9bc-6784-4e32-8691-7d9bfea0a299,5/30/2024,Refund,UPI,Pending,Online
f97b8c45-739d-4327-8a7a-cf3c7353266e,315ef832-3a2c-40f2-b442-dbdcd73f049d,2/20/2020,Refund,Net Banking,Failed,In-Store
f655375c-d4ac-4213-a0cb-c4aed4268a4c,dc628c23-3637-4b6c-a4fd-c82558cf80c4,8/13/2024,Purchase,Credit Card,Failed,In-Store
de3adfa0-7ce0-4d94-ae36-a5038d7e7833,5ae9d535-7333-49ac-bc68-ca4717a62fe2,2/5/2021,Refund,Credit Card,Pending,Online
de3adfa0-7ce0-4d94-ae36-a5038d7e7834,5ae9d535-7333-49ac-bc68-ca4717a62fe1,2/6/2021,Refund,Net Banking,Success,Online
de3adfa0-7ce0-4d94-ae36-a5038d7e7835,5ae9d535-7333-49ac-bc68-ca4717a62fe5,2/7/2021,Refund,Net Banking,Success,Online
de3adfa0-7ce0-4d94-ae36-a5038d7e7836,5ae9d535-7333-49ac-bc68-ca4717a62fe6,2/8/2021,Refund,Net Banking,Success,Online
de3adfa0-7ce0-4d94-ae36-a5038d7e7837,7ba14233-6727-4aae-abf2-735a562d9fe7,2/9/2021,Purchase,Net Banking,Success,In-Store
de3adfa0-7ce0-4d94-ae36-a5038d7e7838,7ba14233-6727-4aae-abf2-735a562d9fe8,2/10/2021,Purchase,Net Banking,Success,In-Store
de3adfa0-7ce0-4d94-ae36-a5038d7e7839,7ba14233-6727-4aae-abf2-735a562d9fe9,2/11/2021,Purchase,Net Banking,Success,In-Store
de3adfa0-7ce0-4d94-ae36-a5038d7e7840,7ba14233-6727-4aae-abf2-735a562d9fe10,2/12/2021,Purchase,Net Banking,Success,In-Store
de3adfa0-7ce0-4d94-ae36-a5038d7e7841,7ba14233-6727-4aae-abf2-735a562d9fe11,2/13/2021,Purchase,Net Banking,Success,In-Store
